시도,시군구,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
인천,부평구,차대사람,보도통행중,보도통행중,23,1,8,15,1
인천,부평구,차대사람,기타,기타,85,2,23,57,7
인천,부평구,차대차,정면충돌,정면충돌,34,0,15,42,0
인천,부평구,차대차,측면충돌,측면충돌,433,0,88,494,16
인천,부평구,차대차,후진중충돌,후진중충돌,19,0,1,24,0
인천,부평구,차대차,추돌,추돌,212,1,45,301,3
인천,부평구,차대차,기타,기타,233,6,48,274,5
인천,부평구,차량단독,공작물충돌,공작물충돌,6,0,4,3,0
인천,부평구,차량단독,기타,기타,26,0,9,16,1
인천,남동구,차대사람,횡단중,횡단중,152,7,72,70,5
인천,남동구,차대사람,차도통행중,차도통행중,28,3,8,18,0
인천,남동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,26,1,10,13,3
인천,남동구,차대사람,보도통행중,보도통행중,24,0,1,24,1
인천,남동구,차대사람,기타,기타,139,2,26,103,11
인천,남동구,차대차,정면충돌,정면충돌,72,2,31,88,3
인천,남동구,차대차,측면충돌,측면충돌,857,3,215,1010,51
인천,남동구,차대차,후진중충돌,후진중충돌,35,0,4,36,3
인천,남동구,차대차,추돌,추돌,325,3,78,459,24
인천,남동구,차대차,기타,기타,217,0,43,250,12
인천,남동구,차량단독,전도,전도,4,1,2,1,0
인천,남동구,차량단독,공작물충돌,공작물충돌,17,1,9,13,2
인천,남동구,차량단독,기타,기타,41,0,11,33,4
인천,서구,차대사람,횡단중,횡단중,119,5,70,42,3
인천,서구,차대사람,차도통행중,차도통행중,30,2,15,11,3
인천,서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,23,0,8,14,1
인천,서구,차대사람,보도통행중,보도통행중,16,1,6,10,0
인천,서구,차대사람,기타,기타,134,3,45,79,13
인천,서구,차대차,정면충돌,정면충돌,79,2,32,99,0
인천,서구,차대차,측면충돌,측면충돌,432,2,90,544,16
인천,서구,차대차,후진중충돌,후진중충돌,35,0,2,44,1
인천,서구,차대차,추돌,추돌,283,3,69,411,8
인천,서구,차대차,기타,기타,484,0,125,573,10
인천,서구,차량단독,전도,전도,4,0,0,3,1
인천,서구,차량단독,전복,전복,1,0,1,1,0
인천,서구,차량단독,공작물충돌,공작물충돌,10,2,8,4,0
인천,서구,차량단독,기타,기타,38,0,22,19,3
인천,연수구,차대사람,횡단중,횡단중,56,1,27,29,4
인천,연수구,차대사람,차도통행중,차도통행중,17,1,5,9,3
인천,연수구,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,2,6,0
인천,연수구,차대사람,보도통행중,보도통행중,14,0,3,9,2
인천,연수구,차대사람,기타,기타,39,0,15,24,2
인천,연수구,차대차,정면충돌,정면충돌,25,3,18,22,0
인천,연수구,차대차,측면충돌,측면충돌,260,3,64,312,7
인천,연수구,차대차,후진중충돌,후진중충돌,9,0,0,13,0
인천,연수구,차대차,추돌,추돌,128,0,23,181,7
인천,연수구,차대차,기타,기타,102,1,23,125,4
인천,연수구,차량단독,전도,전도,1,0,0,0,1
인천,연수구,차량단독,공작물충돌,공작물충돌,5,1,4,4,0
인천,연수구,차량단독,기타,기타,6,0,3,4,0
인천,계양구,차대사람,횡단중,횡단중,77,4,45,26,4
인천,계양구,차대사람,차도통행중,차도통행중,22,1,11,9,1
인천,계양구,차대사람,길가장자리구역통행중,길가장자리구역통행중,12,0,3,9,0
인천,계양구,차대사람,보도통행중,보도통행중,16,0,3,12,2
인천,계양구,차대사람,기타,기타,71,0,22,45,8
인천,계양구,차대차,정면충돌,정면충돌,48,0,18,49,3
인천,계양구,차대차,측면충돌,측면충돌,344,2,68,424,11
인천,계양구,차대차,후진중충돌,후진중충돌,25,0,3,34,0
인천,계양구,차대차,추돌,추돌,155,1,37,210,8
인천,계양구,차대차,기타,기타,86,1,23,70,6
인천,계양구,차량단독,공작물충돌,공작물충돌,4,0,2,3,1
인천,계양구,차량단독,기타,기타,19,1,5,14,1
인천,강화군,차대사람,횡단중,횡단중,17,1,7,9,0
인천,강화군,차대사람,차도통행중,차도통행중,1,0,1,0,0
인천,강화군,차대사람,길가장자리구역통행중,길가장자리구역통행중,10,0,7,3,0
인천,강화군,차대사람,보도통행중,보도통행중,6,0,6,0,0
인천,강화군,차대사람,기타,기타,9,0,2,7,0
인천,강화군,차대차,정면충돌,정면충돌,12,0,6,14,0
인천,강화군,차대차,측면충돌,측면충돌,83,2,30,92,1
인천,강화군,차대차,후진중충돌,후진중충돌,3,0,0,6,0
인천,강화군,차대차,추돌,추돌,26,3,13,37,0
인천,강화군,차대차,기타,기타,25,0,8,24,1
인천,강화군,차량단독,전도,전도,2,1,0,1,0
인천,강화군,차량단독,전복,전복,1,1,0,0,0
인천,강화군,차량단독,공작물충돌,공작물충돌,2,2,0,0,0
인천,강화군,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
인천,강화군,차량단독,기타,기타,2,0,1,1,0
인천,옹진군,차대사람,횡단중,횡단중,3,1,2,0,0
인천,옹진군,차대사람,차도통행중,차도통행중,2,1,1,1,0
인천,옹진군,차대사람,기타,기타,1,0,0,0,1
인천,옹진군,차대차,정면충돌,정면충돌,2,0,2,2,0
인천,옹진군,차대차,측면충돌,측면충돌,12,0,4,22,3
인천,옹진군,차대차,추돌,추돌,1,0,4,0,0
인천,옹진군,차량단독,전도,전도,2,0,1,0,1
인천,옹진군,차량단독,공작물충돌,공작물충돌,6,0,4,4,1
인천,옹진군,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
인천,옹진군,차량단독,기타,기타,2,1,1,0,0
광주,동구,차대사람,횡단중,횡단중,63,1,30,36,3
광주,동구,차대사람,차도통행중,차도통행중,12,2,2,10,1
광주,동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,13,0,0,14,0
광주,동구,차대사람,보도통행중,보도통행중,4,0,2,2,0
광주,동구,차대사람,기타,기타,70,2,24,45,2
광주,동구,차대차,정면충돌,정면충돌,11,0,2,11,1
광주,동구,차대차,측면충돌,측면충돌,181,1,29,267,9
광주,동구,차대차,후진중충돌,후진중충돌,3,0,0,6,0
광주,동구,차대차,추돌,추돌,65,0,11,131,4
광주,동구,차대차,기타,기타,167,0,31,231,11
광주,동구,차량단독,공작물충돌,공작물충돌,4,0,1,5,0
광주,동구,차량단독,기타,기타,11,0,5,7,0
광주,서구,차대사람,횡단중,횡단중,144,3,52,93,4
광주,서구,차대사람,차도통행중,차도통행중,28,0,11,19,1
광주,서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,1,7,0
광주,서구,차대사람,보도통행중,보도통행중,14,0,6,10,0
광주,서구,차대사람,기타,기타,131,3,28,96,6
광주,서구,차대차,정면충돌,정면충돌,35,0,9,65,9
광주,서구,차대차,측면충돌,측면충돌,992,1,113,1607,57
광주,서구,차대차,후진중충돌,후진중충돌,33,0,0,45,1
광주,서구,차대차,추돌,추돌,349,0,23,577,16
광주,서구,차대차,기타,기타,318,0,50,436,33
광주,서구,차량단독,공작물충돌,공작물충돌,9,0,0,7,4
광주,서구,차량단독,기타,기타,45,0,13,38,4
광주,북구,차대사람,횡단중,횡단중,181,8,74,106,9
광주,북구,차대사람,차도통행중,차도통행중,43,0,10,32,3
광주,북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,10,0,4,5,1
광주,북구,차대사람,보도통행중,보도통행중,7,1,5,1,2
광주,북구,차대사람,기타,기타,266,2,74,191,18
광주,북구,차대차,정면충돌,정면충돌,34,0,17,59,3
광주,북구,차대차,측면충돌,측면충돌,984,2,148,1486,71
광주,북구,차대차,후진중충돌,후진중충돌,27,0,0,37,1
광주,북구,차대차,추돌,추돌,327,1,30,558,21
광주,북구,차대차,기타,기타,470,1,61,649,25
광주,북구,차량단독,전도,전도,1,0,0,1,0
광주,북구,차량단독,전복,전복,2,0,1,1,0
광주,북구,차량단독,공작물충돌,공작물충돌,26,0,7,20,4
광주,북구,차량단독,도로이탈,도로이탈 추락,1,0,0,3,0
광주,북구,차량단독,도로이탈,도로이탈 기타,2,0,1,1,0
광주,북구,차량단독,기타,기타,49,0,16,40,5
광주,광산구,차대사람,횡단중,횡단중,137,5,48,86,6
광주,광산구,차대사람,차도통행중,차도통행중,35,1,12,21,3
광주,광산구,차대사람,길가장자리구역통행중,길가장자리구역통행중,17,0,4,13,1
광주,광산구,차대사람,보도통행중,보도통행중,16,1,4,10,2
광주,광산구,차대사람,기타,기타,102,2,34,69,2
광주,광산구,차대차,정면충돌,정면충돌,60,0,15,83,5
광주,광산구,차대차,측면충돌,측면충돌,921,5,148,1456,85
광주,광산구,차대차,후진중충돌,후진중충돌,37,0,0,49,1
광주,광산구,차대차,추돌,추돌,384,1,49,662,34
광주,광산구,차대차,기타,기타,345,0,45,474,13
광주,광산구,차량단독,전도,전도,6,0,0,4,2
광주,광산구,차량단독,전복,전복,2,0,2,0,0
광주,광산구,차량단독,공작물충돌,공작물충돌,27,0,14,20,5
광주,광산구,차량단독,주/정차차량 충돌,주/정차차량 충돌,2,0,1,1,0
광주,광산구,차량단독,기타,기타,38,0,16,25,7
광주,남구,차대사람,횡단중,횡단중,88,2,35,51,3
광주,남구,차대사람,차도통행중,차도통행중,21,0,6,14,2
광주,남구,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,0,5,1
광주,남구,차대사람,보도통행중,보도통행중,1,0,0,1,0
광주,남구,차대사람,기타,기타,79,1,23,51,5
광주,남구,차대차,정면충돌,정면충돌,21,0,5,22,4
광주,남구,차대차,측면충돌,측면충돌,401,2,54,571,19
광주,남구,차대차,후진중충돌,후진중충돌,9,0,0,12,0
광주,남구,차대차,추돌,추돌,121,1,10,217,5
광주,남구,차대차,기타,기타,129,0,22,196,7
광주,남구,차량단독,공작물충돌,공작물충돌,10,0,4,8,0
광주,남구,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,1,0
광주,남구,차량단독,기타,기타,13,0,4,12,0
대전,동구,차대사람,횡단중,횡단중,99,2,42,59,1
대전,동구,차대사람,차도통행중,차도통행중,22,1,8,12,1
대전,동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,10,0,1,9,0
대전,동구,차대사람,보도통행중,보도통행중,9,0,4,4,1
대전,동구,차대사람,기타,기타,112,3,42,67,3
대전,동구,차대차,정면충돌,정면충돌,30,0,11,43,1
대전,동구,차대차,측면충돌,측면충돌,565,3,116,790,25
대전,동구,차대차,후진중충돌,후진중충돌,36,0,3,42,0
대전,동구,차대차,추돌,추돌,237,1,35,425,12
대전,동구,차대차,기타,기타,247,1,49,278,2
대전,동구,차량단독,전도,전도,7,1,2,7,0
대전,동구,차량단독,공작물충돌,공작물충돌,8,1,4,8,0
대전,동구,차량단독,주/정차차량 충돌,주/정차차량 충돌,3,0,1,2,0
대전,동구,차량단독,기타,기타,45,1,14,36,2
대전,중구,차대사람,횡단중,횡단중,127,5,69,60,4
대전,중구,차대사람,차도통행중,차도통행중,49,0,15,33,1
대전,중구,차대사람,길가장자리구역통행중,길가장자리구역통행중,25,0,10,15,0
대전,중구,차대사람,보도통행중,보도통행중,17,1,8,10,0
대전,중구,차대사람,기타,기타,105,3,31,69,5
대전,중구,차대차,정면충돌,정면충돌,22,0,10,20,2
대전,중구,차대차,측면충돌,측면충돌,525,2,148,704,23
대전,중구,차대차,후진중충돌,후진중충돌,27,0,4,34,0
대전,중구,차대차,추돌,추돌,227,0,37,379,24
대전,중구,차대차,기타,기타,175,1,29,196,24
대전,중구,차량단독,전도,전도,3,0,0,0,3
대전,중구,차량단독,공작물충돌,공작물충돌,6,0,4,1,2
대전,중구,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,3,0
대전,중구,차량단독,기타,기타,39,0,12,30,3
대전,서구,차대사람,횡단중,횡단중,204,9,97,109,7
대전,서구,차대사람,차도통행중,차도통행중,31,0,10,21,1
대전,서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,43,0,4,38,1
대전,서구,차대사람,보도통행중,보도통행중,26,0,7,18,1
대전,서구,차대사람,기타,기타,258,4,57,205,5
대전,서구,차대차,정면충돌,정면충돌,54,2,36,73,3
대전,서구,차대차,측면충돌,측면충돌,807,2,165,1150,57
대전,서구,차대차,후진중충돌,후진중충돌,47,0,1,58,2
대전,서구,차대차,추돌,추돌,355,0,63,593,41
대전,서구,차대차,기타,기타,768,3,127,989,65
대전,서구,차량단독,전도,전도,1,0,1,0,0
대전,서구,차량단독,공작물충돌,공작물충돌,16,2,2,10,3
대전,서구,차량단독,기타,기타,67,1,29,45,2
대전,유성구,차대사람,횡단중,횡단중,98,4,46,51,3
대전,유성구,차대사람,차도통행중,차도통행중,12,1,4,6,2
대전,유성구,차대사람,길가장자리구역통행중,길가장자리구역통행중,13,0,4,7,2
대전,유성구,차대사람,보도통행중,보도통행중,7,0,3,4,0
대전,유성구,차대사람,기타,기타,143,2,40,93,13
대전,유성구,차대차,정면충돌,정면충돌,21,0,7,31,1
대전,유성구,차대차,측면충돌,측면충돌,594,5,125,786,62
대전,유성구,차대차,후진중충돌,후진중충돌,23,0,0,30,3
대전,유성구,차대차,추돌,추돌,407,0,61,607,60
대전,유성구,차대차,기타,기타,653,0,151,835,63
대전,유성구,차량단독,전도,전도,4,1,3,0,0
대전,유성구,차량단독,공작물충돌,공작물충돌,13,0,8,9,2
대전,유성구,차량단독,주/정차차량 충돌,주/정차차량 충돌,2,0,0,2,0
대전,유성구,차량단독,기타,기타,37,1,12,24,1
대전,대덕구,차대사람,횡단중,횡단중,50,2,28,22,0
대전,대덕구,차대사람,차도통행중,차도통행중,4,0,2,2,0
대전,대덕구,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,2,0
대전,대덕구,차대사람,보도통행중,보도통행중,5,0,2,3,0
대전,대덕구,차대사람,기타,기타,123,3,48,74,5
대전,대덕구,차대차,정면충돌,정면충돌,22,1,11,24,0
대전,대덕구,차대차,측면충돌,측면충돌,87,0,16,118,4
대전,대덕구,차대차,후진중충돌,후진중충돌,14,0,0,18,1
대전,대덕구,차대차,추돌,추돌,115,2,25,146,10
대전,대덕구,차대차,기타,기타,417,5,75,527,24
대전,대덕구,차량단독,전도,전도,1,0,2,0,0
대전,대덕구,차량단독,공작물충돌,공작물충돌,5,0,1,7,0
대전,대덕구,차량단독,기타,기타,9,1,0,10,0
울산,중구,차대사람,횡단중,횡단중,98,2,50,53,3
울산,중구,차대사람,차도통행중,차도통행중,34,1,11,22,0
울산,중구,차대사람,길가장자리구역통행중,길가장자리구역통행중,14,0,7,7,0
울산,중구,차대사람,보도통행중,보도통행중,12,0,7,4,2
울산,중구,차대사람,기타,기타,44,0,16,37,0
울산,중구,차대차,정면충돌,정면충돌,20,0,9,27,1
울산,중구,차대차,측면충돌,측면충돌,302,0,100,333,41
울산,중구,차대차,후진중충돌,후진중충돌,3,0,1,1,1
울산,중구,차대차,추돌,추돌,99,1,27,145,24
울산,중구,차대차,기타,기타,79,0,15,76,21
울산,중구,차량단독,전도,전도,1,0,0,1,0
울산,중구,차량단독,공작물충돌,공작물충돌,22,1,6,11,6
울산,중구,차량단독,기타,기타,9,0,3,5,3
울산,남구,차대사람,횡단중,횡단중,160,2,96,62,7
울산,남구,차대사람,차도통행중,차도통행중,40,0,18,21,2
울산,남구,차대사람,길가장자리구역통행중,길가장자리구역통행중,22,0,8,14,1
울산,남구,차대사람,보도통행중,보도통행중,13,0,4,7,2
울산,남구,차대사람,기타,기타,88,1,37,42,9
울산,남구,차대차,정면충돌,정면충돌,51,0,25,60,2
울산,남구,차대차,측면충돌,측면충돌,515,2,168,554,53
울산,남구,차대차,후진중충돌,후진중충돌,20,0,5,18,3
울산,남구,차대차,추돌,추돌,245,0,64,324,34
울산,남구,차대차,기타,기타,175,0,51,164,10
울산,남구,차량단독,전도,전도,7,1,1,6,1
울산,남구,차량단독,공작물충돌,공작물충돌,12,2,5,3,5
울산,남구,차량단독,도로이탈,도로이탈 기타,1,0,0,2,0
울산,남구,차량단독,기타,기타,34,1,9,22,6
울산,동구,차대사람,횡단중,횡단중,59,1,33,28,2
울산,동구,차대사람,차도통행중,차도통행중,11,0,5,5,1
울산,동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,1,3,0
울산,동구,차대사람,보도통행중,보도통행중,16,0,4,12,1
